slug,all_text,rating,roaster,name,location,origin,roast,est_price,review_date,agtron,aroma,acid,body,flavor,aftertaste,with_milk,desc_1,desc_2,desc_3
https://www.coffeereview.com/review/1994-blend/," 


90


Coffee by Design
1994 Blend








Roaster Location:
Portland, Maine


Coffee Origin:
Ethiopia


Roast Level:
Medium-Light


Agtron:
57/74


Est. Price:
$20.50/16 ounces






Review Date:
September 2023


Aroma:
8


Acidity/Structure: 8


Body:
8						

Flavor:
8


Aftertaste:
8




Blind Assessment
Richly fruit-toned, wood-framed. Mulberry, cedar, Meyer lemon zest, cane sugar, lily in aroma and cup. Pert acidity; crisp, satiny mouthfeel. Finish consolidates to cedar and lily.

Notes
A blend of coffees from Ethiopia, both washed and natural-processed. Founded in 1994, Coffee By Design is a specialty coffee roaster in Portland, Maine that also operates three coffee shops in Portland. For more information, visit www.coffeebydesign.com.

 
Bottom Line Pleasing aromatic cedar notes frame this fruit-driven blend of coffees from Ethiopia: berry-forward and gently spice-toned.
Explore Similar CoffeesClick here for more reviews from Coffee by Design 
",90,Coffee by Design,1994 Blend,"Portland, Maine",Ethiopia,Medium-Light,$20.50/16 ounces,September 2023,57/74,8,8,8,8,8,,"Richly fruit-toned, wood-framed. Mulberry, cedar, Meyer lemon zest, cane sugar, lily in aroma and cup. Pert acidity; crisp, satiny mouthfeel. Finish consolidates to cedar and lily.","A blend of coffees from Ethiopia, both washed and natural-processed. Founded in 1994, Coffee By Design is a specialty coffee roaster in Portland, Maine that also operates three coffee shops in Portland. For more information, visit www.coffeebydesign.com.",Pleasing aromatic cedar notes frame this fruit-driven blend of coffees from Ethiopia: berry-forward and gently spice-toned.
https://www.coffeereview.com/review/costa-rica-danilo-salazar-san-cristobal-natural/," 


92


Coffee by Design
Costa Rica Danilo Salazar San Cristobal Natural








Roaster Location:
Portland, Maine


Coffee Origin:
Llano Bonita de Naranjo, Costa Rica


Roast Level:
Light


Agtron:
60/82


Est. Price:
$24.50/12 ounces






Review Date:
September 2023


Aroma:
8


Acidity/Structure: 8


Body:
9						

Flavor:
9


Aftertaste:
8




Blind Assessment
Sweetly fruity, cocoa-toned. Dried nectarine, cocoa powder, fresh-cut maple wood, orange zest, thyme in aroma and cup. Brisk acidity; syrupy-smooth mouthfeel. Sweetly savory finish centered around notes of cocoa powder and thyme.

Notes
Produced by Danilo Salazar of Finca San Cristobal, and processed by the natural method (dried in the whole fruit). Founded in 1994, Coffee By Design is a specialty coffee roaster in Portland, Maine that also operates three coffee shops in Portland. For more information, visit www.coffeebydesign.com.

 
Bottom Line A gently fruit-forward natural-processed Costa Rica with undertones of savory herbs and bittersweet citrus notes.
Explore Similar CoffeesClick here for more reviews from Coffee by DesignClick here for more information about coffees from Costa Rica 
",92,Coffee by Design,Costa Rica Danilo Salazar San Cristobal Natural,"Portland, Maine","Llano Bonita de Naranjo, Costa Rica",Light,$24.50/12 ounces,September 2023,60/82,8,8,9,9,8,,"Sweetly fruity, cocoa-toned. Dried nectarine, cocoa powder, fresh-cut maple wood, orange zest, thyme in aroma and cup. Brisk acidity; syrupy-smooth mouthfeel. Sweetly savory finish centered around notes of cocoa powder and thyme.","Produced by Danilo Salazar of Finca San Cristobal, and processed by the natural method (dried in the whole fruit). Founded in 1994, Coffee By Design is a specialty coffee roaster in Portland, Maine that also operates three coffee shops in Portland. For more information, visit www.coffeebydesign.com.",A gently fruit-forward natural-processed Costa Rica with undertones of savory herbs and bittersweet citrus notes.
https://www.coffeereview.com/review/23896/," 


96


Mostra Coffee
Panama Bambito Estate Geisha Anaerobic Natural


 





Roaster Location:
San Diego, California


Coffee Origin:
Volcan Baru, Boquete growing region, Panama


Roast Level:
Light


Agtron:
65/90


Est. Price:
$45.00/4 ounces






Review Date:
September 2023


Aroma:
9


Acidity/Structure: 9


Body:
9						

Flavor:
10


Aftertaste:
9




Blind Assessment
Intensely fruity and floral-toned, powerfully sweet. Pineapple, passionfruit, star jasmine, chocolate fudge, tangerine zest in aroma and cup. Sweetly tart structure with winy acidity; plush, syrupy mouthfeel. Incredibly long, harmonious, integrated finish.
Notes
Produced by Priscilla Sitton, entirely of the Geisha variety of Arabica, and processed by the anaerobic natural method, in which the whole fruit is fermented in an oxygen-free environment before drying.Mostra Coffee is a women-, minority-, veteran-, and immigrant-owned micro-roaster based in north county San Diego. For more information, visit www.mostracoffee.com.
Bottom Line A decadently juicy, lyrically sweet Panama Geisha processed by the anaerobic natural method — tropical, richly floral, intensely aromatic.Explore Similar CoffeesClick here for more reviews from Mostra CoffeeClick here for more information about coffees from PanamaVisit Mostra Coffee 
",96,Mostra Coffee,Panama Bambito Estate Geisha Anaerobic Natural,"San Diego, California","Volcan Baru, Boquete growing region, Panama",Light,$45.00/4 ounces,September 2023,65/90,9,9,9,10,9,,"Intensely fruity and floral-toned, powerfully sweet. Pineapple, passionfruit, star jasmine, chocolate fudge, tangerine zest in aroma and cup. Sweetly tart structure with winy acidity; plush, syrupy mouthfeel. Incredibly long, harmonious, integrated finish.","Produced by Priscilla Sitton, entirely of the Geisha variety of Arabica, and processed by the anaerobic natural method, in which the whole fruit is fermented in an oxygen-free environment before drying.Mostra Coffee is a women-, minority-, veteran-, and immigrant-owned micro-roaster based in north county San Diego. For more information, visit www.mostracoffee.com.","A decadently juicy, lyrically sweet Panama Geisha processed by the anaerobic natural method — tropical, richly floral, intensely aromatic.Explore Similar CoffeesClick here for more reviews from Mostra CoffeeClick here for more information about coffees from PanamaVisit Mostra Coffee "
https://www.coffeereview.com/review/ethiopia-natural-sidama-74158/," 


96


Kakalove Cafe
Ethiopia Natural Sidama 74158


 





Roaster Location:
Chia-Yi, Taiwan


Coffee Origin:
Sidamo growing region, southern Ethiopia


Roast Level:
Light


Agtron:
62/80


Est. Price:
NT $450/4 ounces






Review Date:
September 2023


Aroma:
9


Acidity/Structure: 9


Body:
9						

Flavor:
10


Aftertaste:
9




Blind Assessment
Apricot, cocoa nib, lilac, bergamot, marjoram in aroma and cup. Juicy-bright acidity; plush, syrupy mouthfeel. Long, lingering, satisfying finish.
Notes
Produced by smallholding farmers, entirely of the 74158 heirloom variety of Arabica, and processed by the natural method (dried in the whole fruit). Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.
Bottom Line A lyrically complex, delightful natural-processed, single-variety Ethiopia that exudes the care and attention it was farmed and processed with. Classically high-toned, deeply sweet-tart, with cocoa nib as a grounding throughline. Explore Similar CoffeesClick here for more reviews from Kakalove CafeClick here for more information about coffees from EthiopiaVisit Kakalove Cafe 
",96,Kakalove Cafe,Ethiopia Natural Sidama 74158,"Chia-Yi, Taiwan","Sidamo growing region, southern Ethiopia",Light,NT $450/4 ounces,September 2023,62/80,9,9,9,10,9,,"Apricot, cocoa nib, lilac, bergamot, marjoram in aroma and cup. Juicy-bright acidity; plush, syrupy mouthfeel. Long, lingering, satisfying finish.","Produced by smallholding farmers, entirely of the 74158 heirloom variety of Arabica, and processed by the natural method (dried in the whole fruit). Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","A lyrically complex, delightful natural-processed, single-variety Ethiopia that exudes the care and attention it was farmed and processed with. Classically high-toned, deeply sweet-tart, with cocoa nib as a grounding throughline. Explore Similar CoffeesClick here for more reviews from Kakalove CafeClick here for more information about coffees from EthiopiaVisit Kakalove Cafe "
https://www.coffeereview.com/review/flor-del-sol-signature-blend-2/," 


93


PT's Coffee Roasting Co.
Flor del Sol Signature Blend


 





Roaster Location:
Topeka, Kansas


Coffee Origin:
Colombia; Ethiopia


Roast Level:
Medium-Light


Agtron:
60/76


Est. Price:
$16.50/12 ounces






Review Date:
September 2023


Aroma:
9


Acidity/Structure: 9


Body:
8						

Flavor:
9


Aftertaste:
8




Blind Assessment
Sweetly citrusy, crisply chocolaty. Baking chocolate, finger lime, magnolia, persimmon, oak in aroma and cup. Bright, balanced acidity; chocolaty finish with undercurrents of lime.
Notes
A blend of two washed-process coffees, a Colombia and an Ethiopia, PT’s lightest-roasted blend. Roasted at PT’s Coffee, where the motto is “Without the love, it’s just coffee.” Visit www.ptscoffee.com or call 888-678-JAVA for more information.
Bottom Line This Colombia/Ethiopia blend is centered around crisp chocolate and lime-like citrus notes, complicated by sweet florals.Explore Similar CoffeesClick here for more reviews from PT's Coffee Roasting Co.Visit PT's Coffee Roasting Co. 
",93,PT's Coffee Roasting Co.,Flor del Sol Signature Blend,"Topeka, Kansas",Colombia; Ethiopia,Medium-Light,$16.50/12 ounces,September 2023,60/76,9,9,8,9,8,,"Sweetly citrusy, crisply chocolaty. Baking chocolate, finger lime, magnolia, persimmon, oak in aroma and cup. Bright, balanced acidity; chocolaty finish with undercurrents of lime.","A blend of two washed-process coffees, a Colombia and an Ethiopia, PT’s lightest-roasted blend. Roasted at PT’s Coffee, where the motto is “Without the love, it’s just coffee.” Visit www.ptscoffee.com or call 888-678-JAVA for more information.","This Colombia/Ethiopia blend is centered around crisp chocolate and lime-like citrus notes, complicated by sweet florals.Explore Similar CoffeesClick here for more reviews from PT's Coffee Roasting Co.Visit PT's Coffee Roasting Co. "
https://www.coffeereview.com/review/mr-dodds-teatime-blend/," 


95


Kakalove Cafe
Mr. Dodd’s TeaTime Blend


 





Roaster Location:
Chia-Yi, Taiwan


Coffee Origin:
Ethiopia; Guatemala


Roast Level:
Medium-Light


Agtron:
56/72


Est. Price:
NT $325/8 ounces






Review Date:
September 2023


Aroma:
9


Body:
9						

Flavor:
9


Aftertaste:
9


With Milk:
9




Blind Assessment
Evaluated as espresso. Intricately floral-toned, fruity. Cherry blossom, dried mango, Meyer lemon zest, hazelnut, oregano oil in aroma and small cup. Bright structure with juicy, velvety mouthfeel; sweetly nutty, resonant finish. In cappuccino-scaled milk, there’s a layered, harmonious complexity with leading notes of cherry blossom and dried mango.
Notes
A blend of coffees from Ethiopia and Guatemala, roasted for espresso applications. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.
Bottom Line An excitingly original espresso blend that foregrounds sweet florals and tropical fruit in equal measure, held together by sweet nut and citrus tones — equally compelling in the straight shot and in cappuccino format.Explore Similar CoffeesClick here for more reviews from Kakalove CafeVisit Kakalove Cafe 
",95,Kakalove Cafe,Mr. Dodd’s TeaTime Blend,"Chia-Yi, Taiwan",Ethiopia; Guatemala,Medium-Light,NT $325/8 ounces,September 2023,56/72,9,,9,9,9,9,"Evaluated as espresso. Intricately floral-toned, fruity. Cherry blossom, dried mango, Meyer lemon zest, hazelnut, oregano oil in aroma and small cup. Bright structure with juicy, velvety mouthfeel; sweetly nutty, resonant finish. In cappuccino-scaled milk, there’s a layered, harmonious complexity with leading notes of cherry blossom and dried mango.","A blend of coffees from Ethiopia and Guatemala, roasted for espresso applications. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","An excitingly original espresso blend that foregrounds sweet florals and tropical fruit in equal measure, held together by sweet nut and citrus tones — equally compelling in the straight shot and in cappuccino format.Explore Similar CoffeesClick here for more reviews from Kakalove CafeVisit Kakalove Cafe "
https://www.coffeereview.com/review/colombia-double-anaerobic-washed-los-nogales-yellow-bourbon/," 


95


Kakalove Cafe
Colombia Double Anaerobic Washed Los Nogales Yellow Bourbon


 





Roaster Location:
Chia-Yi, Taiwan


Coffee Origin:
Huila Department, Colombia


Roast Level:
Light


Agtron:
64/80


Est. Price:
NT $290/4 ounces






Review Date:
September 2023


Aroma:
9


Acidity/Structure: 9


Body:
9						

Flavor:
9


Aftertaste:
9




Blind Assessment
Fruit-driven, subtly lactic. Grape jelly, pineapple kefir, dark chocolate, amber, salted caramel in aroma and cup. Tangy acidity; creamy-smooth mouthfeel. The lactic-leaning finish gets ballast from dark chocolate notes.
Notes
Produced at Finca Los Nogales, entirely of the Yellow Bourbon variety of Arabica, and processed by the washed anaerobic method, in which the fermentation step occurs in a hermetically sealed vessel before the beans are washed and dried.  Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.
Bottom Line A uniquely composed anaerobic natural cup with rich chocolate and salted caramel notes juxtaposed with a sweet-tart lactic tang that is remarkably integrated.Explore Similar CoffeesClick here for more reviews from Kakalove CafeClick here for more information about coffees from ColombiaVisit Kakalove Cafe 
",95,Kakalove Cafe,Colombia Double Anaerobic Washed Los Nogales Yellow Bourbon,"Chia-Yi, Taiwan","Huila Department, Colombia",Light,NT $290/4 ounces,September 2023,64/80,9,9,9,9,9,,"Fruit-driven, subtly lactic. Grape jelly, pineapple kefir, dark chocolate, amber, salted caramel in aroma and cup. Tangy acidity; creamy-smooth mouthfeel. The lactic-leaning finish gets ballast from dark chocolate notes.","Produced at Finca Los Nogales, entirely of the Yellow Bourbon variety of Arabica, and processed by the washed anaerobic method, in which the fermentation step occurs in a hermetically sealed vessel before the beans are washed and dried.  Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.",A uniquely composed anaerobic natural cup with rich chocolate and salted caramel notes juxtaposed with a sweet-tart lactic tang that is remarkably integrated.Explore Similar CoffeesClick here for more reviews from Kakalove CafeClick here for more information about coffees from ColombiaVisit Kakalove Cafe 
https://www.coffeereview.com/review/guatemala-honey-acatenango-finca-el-general-bourbon/," 


93


Kakalove Cafe
Guatemala Honey Acatenango Finca El General Bourbon


 





Roaster Location:
Chia-Yi, Taiwan


Coffee Origin:
Acatenango, Chimaltenango, Guatemala


Roast Level:
Medium-Light


Agtron:
58/74


Est. Price:
NT $280/8 ounces






Review Date:
September 2023


Aroma:
9


Acidity/Structure: 8


Body:
9						

Flavor:
9


Aftertaste:
8




Blind Assessment
Sweet-toned, subtly nuanced. Almond butter, caramel apple, freesia, graham cracker, oak in aroma and cup. Brisk acidity; full, very satiny mouthfeel. Nutty finish supported by caramel notes. 
Notes
Produced at Finca El General, entirely of the Bourbon variety of Arabica, and processed by the honey method (some fruit flesh is left on the seed during the drying process). Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.
Bottom Line A solid Guatemala cup processed by the honey method: gently bright, balanced, delicately sweet, richly nut-toned.Explore Similar CoffeesClick here for more reviews from Kakalove CafeClick here for more information about coffees from GuatemalaVisit Kakalove Cafe 
",93,Kakalove Cafe,Guatemala Honey Acatenango Finca El General Bourbon,"Chia-Yi, Taiwan","Acatenango, Chimaltenango, Guatemala",Medium-Light,NT $280/8 ounces,September 2023,58/74,9,8,9,9,8,,"Sweet-toned, subtly nuanced. Almond butter, caramel apple, freesia, graham cracker, oak in aroma and cup. Brisk acidity; full, very satiny mouthfeel. Nutty finish supported by caramel notes. ","Produced at Finca El General, entirely of the Bourbon variety of Arabica, and processed by the honey method (some fruit flesh is left on the seed during the drying process). Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","A solid Guatemala cup processed by the honey method: gently bright, balanced, delicately sweet, richly nut-toned.Explore Similar CoffeesClick here for more reviews from Kakalove CafeClick here for more information about coffees from GuatemalaVisit Kakalove Cafe "
https://www.coffeereview.com/review/colombia-el-chaferote-pink-bourbon/," 


95


Bird Rock Coffee Roasters
Colombia El Chaferote Pink Bourbon


 





Roaster Location:
San Diego, California


Coffee Origin:
Huila Department, Colombia


Roast Level:
Medium-Light


Agtron:
63/77


Est. Price:
$28.00/10 ounces






Review Date:
September 2023


Aroma:
9


Acidity/Structure: 9


Body:
9						

Flavor:
9


Aftertaste:
9




Blind Assessment
Balanced, brightly sweet. Tangerine, bay leaf, cocoa nib, narcissus, fresh-cut oak in aroma and cup. High-toned acidity; crisp, syrupy mouthfeel. Long, lingering resonant finish. 
Notes
Produced by Luis Gerardo Bravo Ordonez of Finca El Chaferote, entirely of the Pink Bourbon variety of Arabica, and processed by the traditional washed method (fruit skin and pulp removed before drying). Bird Rock Coffee Roasters is a retailer and wholesaler focused on organic and socially responsible coffees; it was named the “2012 Micro Roaster of the Year” by Roast Magazine. Visit www.birdrockcoffee.com or call 858-551-1707 for more information.
Bottom Line A compelling rendition of Pink Bourbon with distinct citrus, cocoa nib, and spicy floral tones — especially lively, juicy acidity.Explore Similar CoffeesClick here for more reviews from Bird Rock Coffee RoastersClick here for more information about coffees from ColombiaVisit Bird Rock Coffee Roasters 
",95,Bird Rock Coffee Roasters,Colombia El Chaferote Pink Bourbon,"San Diego, California","Huila Department, Colombia",Medium-Light,$28.00/10 ounces,September 2023,63/77,9,9,9,9,9,,"Balanced, brightly sweet. Tangerine, bay leaf, cocoa nib, narcissus, fresh-cut oak in aroma and cup. High-toned acidity; crisp, syrupy mouthfeel. Long, lingering resonant finish. ","Produced by Luis Gerardo Bravo Ordonez of Finca El Chaferote, entirely of the Pink Bourbon variety of Arabica, and processed by the traditional washed method (fruit skin and pulp removed before drying). Bird Rock Coffee Roasters is a retailer and wholesaler focused on organic and socially responsible coffees; it was named the “2012 Micro Roaster of the Year” by Roast Magazine. Visit www.birdrockcoffee.com or call 858-551-1707 for more information.","A compelling rendition of Pink Bourbon with distinct citrus, cocoa nib, and spicy floral tones — especially lively, juicy acidity.Explore Similar CoffeesClick here for more reviews from Bird Rock Coffee RoastersClick here for more information about coffees from ColombiaVisit Bird Rock Coffee Roasters "
https://www.coffeereview.com/review/guatemala-el-injerto-ethiopia-landrace-natural/," 


94


Equator Coffees
Guatemala El Injerto Ethiopia Landrace Natural


 





Roaster Location:
San Rafael, California


Coffee Origin:
La Libertad, Huehuetenango Department, Guatemala


Roast Level:
Medium-Light


Agtron:
57/74


Est. Price:
$20.00/6 ounces






Review Date:
September 2023


Aroma:
9


Acidity/Structure: 9


Body:
9						

Flavor:
9


Aftertaste:
8




Blind Assessment
Richly sweet-tart. Pomegranate, lychee, cocoa nib, lemongrass, lilac in aroma and cup. Bright, juicy acidity; lush, silky mouthfeel. Cocoa-toned finish supported by lemongrass and lilac.
Notes
Produced by Arturo Aguirre of El Injerto Farm, from trees of the ET-47 landrace variety of Arabica, which originated in Ethiopia. This variety was planted in Costa Rica near Beneficio Herbazu by Toño Barrantes, then exchanged with Arturo Aguirre, who now cultivates ET-47 at El Injerto. This version is processed by the natural method (dried in the whole fruit). Founded in 1995 by Brooke McDonnell and Helen Russell, Equator Coffees operates retail stores in the San Francisco Bay Area and Southern California and provides coffee to hundreds of wholesale accounts. Visit www.equatorcoffees.com or call 800-809-7687 for more information.
Bottom Line An Ethiopian landrace coffee variety grown in Guatemala and natural processed to emphasize fruit notes — sweetly tart, juicy-bright, deep-toned.Explore Similar CoffeesClick here for more reviews from Equator CoffeesClick here for more information about coffees from GuatemalaVisit Equator Coffees 
",94,Equator Coffees,Guatemala El Injerto Ethiopia Landrace Natural,"San Rafael, California","La Libertad, Huehuetenango Department, Guatemala",Medium-Light,$20.00/6 ounces,September 2023,57/74,9,9,9,9,8,,"Richly sweet-tart. Pomegranate, lychee, cocoa nib, lemongrass, lilac in aroma and cup. Bright, juicy acidity; lush, silky mouthfeel. Cocoa-toned finish supported by lemongrass and lilac.","Produced by Arturo Aguirre of El Injerto Farm, from trees of the ET-47 landrace variety of Arabica, which originated in Ethiopia. This variety was planted in Costa Rica near Beneficio Herbazu by Toño Barrantes, then exchanged with Arturo Aguirre, who now cultivates ET-47 at El Injerto. This version is processed by the natural method (dried in the whole fruit). Founded in 1995 by Brooke McDonnell and Helen Russell, Equator Coffees operates retail stores in the San Francisco Bay Area and Southern California and provides coffee to hundreds of wholesale accounts. Visit www.equatorcoffees.com or call 800-809-7687 for more information.","An Ethiopian landrace coffee variety grown in Guatemala and natural processed to emphasize fruit notes — sweetly tart, juicy-bright, deep-toned.Explore Similar CoffeesClick here for more reviews from Equator CoffeesClick here for more information about coffees from GuatemalaVisit Equator Coffees "
